user_id,order_id,order_date,item_name,item_category,price,quantity,offer_applied,city,payment_mode,delivery_time_mins,rating,total_amount,pre_post_offer
96c05ee1-2471-47b6-b1d6-4219c7afcf6f,9104ca91-72fa-4d8c-9cad-490f5a8aa8b6,2025-04-17,Salad,Fast Food,412.18,5,Yes,New York,Credit Card,66,,2060.9,Post
04060a13-94f7-4e4f-b15d-2f89fda09316,1a83c029-f2bb-4c7b-bb5d-faf6b804bce1,2025-04-23,Pizza,Chinese,207.25,5,No,Los Angeles,Debit Card,62,4.0,1036.25,Post
60a347ba-ac14-4670-83d8-0e5ab67fd117,ac4f20c5-c7f9-4a32-a4ca-26fb82a6feca,2024-08-11,Salad,Vegetarian,143.39,5,Yes,Houston,Credit Card,28,2.0,716.9499999999999,Pre
b6694fd1-39bf-4fee-a4e2-35c45027e8bf,068d66ce-e08d-43f3-9b02-0ce08b325cd4,2024-05-05,Sushi,Chinese,413.02,5,Yes,Chicago,Credit Card,87,4.0,2065.1,Pre
7cc2f52a-5ed8-41e4-b932-660d080f3462,f16bf480-8f37-4d43-8205-4a0fe067c4c6,2024-09-02,Pasta,Italian,498.57,4,Yes,Phoenix,Credit Card,47,,1994.28,Pre
22cb1caa-6c96-43aa-9fb7-4e8699bf7fce,99f46699-b4c6-4cd8-8fb7-331b843fdfbe,2024-11-26,Burger,Fast Food,435.79,4,Yes,Chicago,UPI,18,5.0,1743.16,Post
a99b3a85-c62a-4354-8337-adce06caf7d3,70519ecf-970c-4c88-9237-78362423094a,2024-07-09,Salad,Indian,138.57,5,No,Los Angeles,Cash,67,3.0,692.8499999999999,Pre
6cdf5e36-e4c2-4b79-a871-2be042ca771b,5f3f382e-5a35-47f9-9255-ba725bb488e1,2024-11-26,Pizza,Fast Food,432.17,1,Yes,New York,UPI,85,5.0,432.17,Post
4b8a8139-f803-4561-b604-e632565b32e7,d4e6b451-a16f-4ae8-a276-a07e2d7f2803,2025-02-13,Salad,Chinese,442.11,1,Yes,Houston,Cash,39,4.0,442.11,Post
599c5364-89df-4fa0-b609-b27dff758155,9df34b24-2229-4277-aaf0-088072a5c1cd,2024-09-28,Sushi,Indian,193.54,2,Yes,Houston,Cash,20,1.0,387.08,Pre
03fb8f6b-4709-442c-ba83-b977f87bf4e3,dc03c046-1b09-47dc-989d-41b642711964,2025-04-22,Burger,Chinese,188.96,4,No,New York,Credit Card,86,3.0,755.84,Post
7d39efbd-3509-4ed6-86aa-7b6ea205e9d6,54b32e8d-cdbc-42bd-b271-e4f4b72c073f,2024-08-06,Sushi,Vegetarian,316.21,4,No,Los Angeles,Credit Card,26,4.0,1264.84,Pre
450759cf-f37a-4840-897f-d70e64457a6c,1774733c-f621-45a3-8a92-4de5e10666c4,2024-08-15,Pizza,Italian,107.14,2,Yes,Houston,Credit Card,19,1.0,214.28,Pre
e368db5b-c7b5-461f-8813-7125a05f4de0,600f7235-f889-4406-9e17-ba9cdb0d1254,2024-10-26,Sushi,Italian,333.55,3,Yes,Chicago,Debit Card,38,5.0,1000.6500000000001,Post
b1bcc1f3-555b-42b2-97d4-706b180a7372,c9c4803e-bbc6-46fd-9d1b-3f5bf3aaa868,2025-01-09,Pizza,Fast Food,248.87,1,Yes,Houston,Credit Card,67,2.0,248.87,Post
1b5c7bb8-e739-4d5b-aa26-d0f687cf8190,c7f795bd-c4fb-4c47-8d3e-e0906741daca,2024-08-05,Sushi,Vegetarian,129.35,2,No,Los Angeles,Debit Card,48,,258.7,Pre
aadfb12f-8352-4612-9b00-35311f973e88,b4772d88-bece-45e0-a3ef-571f2cd2adba,2024-11-04,Sushi,Indian,159.36,3,No,Houston,Debit Card,31,3.0,478.08000000000004,Post
810a79aa-f904-4cab-81a0-821e896a7d14,dd1ecf1f-a926-43eb-91cc-a409d1e83f05,2024-12-21,Salad,Italian,110.64,5,Yes,Chicago,UPI,38,3.0,553.2,Post
cc45eb14-277a-4194-a126-40f99030780d,a8dedac5-3d55-4479-8afc-be7e1b475d67,2025-04-22,Burger,Fast Food,158.17,4,No,Houston,Cash,59,,632.68,Post
55eee4a0-6e51-466f-a3d2-f0fba7d2ce0f,fdd677af-0f55-4bc1-ac01-ce694ea18e16,2024-09-02,Sushi,Indian,176.63,4,No,Phoenix,Debit Card,88,2.0,706.52,Pre
dbc555b5-1c17-47ab-b41c-d60445d7f92f,c132d34f-a9f7-4b56-944f-8cd69e0b7b5f,2024-09-23,Sushi,Chinese,430.22,4,Yes,New York,Cash,79,3.0,1720.88,Pre
cf530eda-e278-435c-be00-c0fffac633eb,f3ad6130-c445-48d4-a1a4-caef6267689f,2025-02-10,Pizza,Chinese,332.01,1,Yes,Phoenix,UPI,23,5.0,332.01,Post
b66d7926-0d4b-467d-8617-7ad5a187ef59,a93857dc-dd35-43d1-914c-917fb0eb3d75,2025-02-07,Sushi,Fast Food,310.48,5,No,Los Angeles,Credit Card,35,5.0,1552.4,Post
20cada25-b7db-4c1f-a4e4-a4527dbfe34b,099f711b-4889-40ed-927b-eae02d200171,2025-01-20,Salad,Vegetarian,388.85,3,Yes,Houston,UPI,52,5.0,1166.5500000000002,Post
b207033b-4aec-4c69-ab78-4f0762f00926,5118e1e7-a0af-474c-95b3-53ed68916936,2025-03-24,Burger,Italian,250.75,1,Yes,New York,UPI,20,5.0,250.75,Post
ae374e61-00bd-4700-9484-d8a83a5164ae,57e2ab05-360d-4698-9c48-7a4dc28e7d2b,2025-01-03,Pizza,Fast Food,207.26,2,Yes,Phoenix,Cash,52,4.0,414.52,Post
f638e584-7a90-4c32-ab00-da0f48e4d30c,6229c293-9205-42ec-8b62-106e77369ac4,2024-10-02,Pasta,Indian,194.75,4,Yes,Los Angeles,Cash,63,4.0,779.0,Post
efc9c2a1-ecbd-411b-80f4-67eba49a5444,09f0cc21-ea36-43f3-bfa7-7232889e3061,2024-10-25,Burger,Vegetarian,240.81,1,Yes,Phoenix,Credit Card,72,5.0,240.81,Post
0bc62893-ddbf-4e3f-9b8a-0204bfec4eac,82fe8068-559a-4a22-8ded-c3215176aef4,2024-05-03,Pasta,Italian,247.79,3,Yes,Houston,Debit Card,62,1.0,743.37,Pre
3bbde634-0294-4cf6-9e64-db9552f7b73b,3458a311-6b71-4c08-a167-d53d75e65e25,2025-01-31,Pasta,Italian,262.66,5,No,Los Angeles,Cash,74,4.0,1313.3000000000002,Post
c5f9539a-9b2f-4945-8e18-c58848431b95,9a913be2-7a3b-4400-a430-ad50e8822f08,2024-06-01,Burger,Italian,248.19,4,No,Chicago,Credit Card,83,2.0,992.76,Pre
af789e0c-8b17-407f-8284-17fb53d3ac90,831cc6e2-895b-4741-872a-a02ade97f20e,2024-12-08,Pasta,Vegetarian,282.81,1,Yes,New York,UPI,60,5.0,282.81,Post
42df2d2d-bc47-4f8f-a324-f1bee9165e70,af3aa04d-d0f2-4f57-9aa0-498589636d52,2024-10-23,Sushi,Vegetarian,216.69,1,No,Houston,Cash,78,5.0,216.69,Post
465f104a-916a-4ca9-ab7d-d7705d529aab,3539a7a7-441f-49ad-b6ee-08518c6f8aa7,2025-04-09,Burger,Fast Food,450.77,3,No,Los Angeles,Cash,46,4.0,1352.31,Post
d63ff03c-529f-4a30-b67a-30069c03e079,8de8f9c9-a32e-4433-98a0-95638cca0bd2,2024-08-27,Salad,Vegetarian,202.53,5,No,Los Angeles,Cash,29,3.0,1012.65,Pre
a3542bfd-63cc-42a9-8c26-92f2da728245,20933821-364b-487f-a76a-def536518b80,2024-06-10,Salad,Italian,495.65,4,No,Los Angeles,UPI,22,3.0,1982.6,Pre
bd49c3de-2c15-44cf-8f70-7be99446fc08,9a6fe873-16b3-4bd5-aba4-ea63daf75e01,2024-06-09,Sushi,Fast Food,191.95,2,Yes,Phoenix,Credit Card,72,2.0,383.9,Pre
a007d887-10ee-46ee-b773-fe7b97d3eda8,892c7af0-4db9-41a7-8dfc-0345d51118a3,2024-08-18,Burger,Italian,119.52,3,No,Chicago,Debit Card,43,,358.56,Pre
5d6b6458-0a48-43c2-8544-176dcb339591,d9cf7477-71bc-4fbd-bf6d-180e53f968c9,2024-10-18,Pasta,Chinese,453.35,2,No,New York,Debit Card,26,,906.7,Post
ab2c1a43-d4f6-4aa7-aba8-e89722eb3ed5,d1c9f05d-585e-4b8f-ae81-c58a75214cbe,2024-11-01,Pasta,Chinese,432.67,4,No,New York,UPI,54,1.0,1730.68,Post
f6f39865-60c8-475a-b129-c2df708cf61f,d190a857-d53d-439d-a873-1a9ccd363dcb,2024-05-18,Sushi,Vegetarian,299.81,3,Yes,New York,Debit Card,73,5.0,899.4300000000001,Pre
b573831b-7e93-4d18-801b-e7be7217491b,6eef9888-a5bf-4bf5-9a70-e5e1bf396e22,2024-11-22,Salad,Fast Food,115.36,1,No,Phoenix,UPI,41,4.0,115.36,Post
ea43addf-eab0-4841-809e-70d631ddfb49,3516a91e-4801-457d-a5dc-c249c74727d1,2024-09-07,Sushi,Vegetarian,175.59,3,No,Chicago,Cash,89,,526.77,Pre
2524bf37-d560-4556-8784-71026dd878cb,d6c44f7d-31df-46e2-84f0-a84929af9124,2024-07-18,Salad,Fast Food,378.48,4,No,Houston,Debit Card,72,2.0,1513.92,Pre
13379182-04d3-44e7-bf09-49d43ea3f02f,c0ea191b-26b9-4430-8a4d-6088c0c68974,2024-08-04,Pizza,Italian,245.36,4,Yes,Los Angeles,Debit Card,86,5.0,981.44,Pre
785c9415-3ad1-4c9d-8451-1e7eb2ab514f,5f1dfacf-b4e9-4531-916a-8885e35fe8dd,2024-10-25,Salad,Chinese,391.31,2,Yes,New York,Debit Card,90,,782.62,Post
86235eb6-2f73-469b-af90-d1cff18ca761,4665cf6a-579c-46a1-afef-3b7c9e7d27ad,2024-10-08,Pasta,Vegetarian,179.72,4,No,Phoenix,Credit Card,35,,718.88,Post
a5c5d41c-f980-41cf-ad21-67877b953fe7,f2dfb747-85b9-4968-bf00-6e5a80de7082,2024-05-21,Pizza,Indian,211.42,2,Yes,Chicago,Cash,50,4.0,422.84,Pre
7c811f2a-1aa1-48ce-a882-54f806a70376,ccd8a093-3073-49db-be53-7955ce1c7679,2024-06-21,Sushi,Vegetarian,425.11,5,Yes,Phoenix,Debit Card,22,,2125.55,Pre
2ad8af31-9d5d-49d7-9837-0c16bcbed83f,ef3e98fc-0343-4f21-a268-b9ae1306bdc7,2024-07-16,Pizza,Chinese,305.43,1,No,Houston,UPI,81,5.0,305.43,Pre
f1451dea-a32a-487c-9725-1bee84a5bb9a,8df942c3-3f52-4a64-b0c4-b4e3af61e454,2025-03-18,Pizza,Vegetarian,356.25,1,Yes,Phoenix,Debit Card,65,,356.25,Post
ccd36650-ee92-4120-899d-fd1cf4347160,a4f6c77f-3588-4dbe-bee5-51f908f2657c,2025-02-21,Burger,Chinese,448.37,5,No,Phoenix,Debit Card,73,2.0,2241.85,Post
bf88f07f-98df-43cc-8dcf-9ca9f23b5edd,c6b40fc6-f9ee-425c-9891-6e26fc603aca,2024-09-25,Pizza,Indian,318.51,5,No,New York,Debit Card,76,3.0,1592.55,Pre
42e4648a-12b7-437a-9614-497a3aeed56f,7e2b3af9-4eb6-4709-9118-99487c7ded71,2024-10-11,Pizza,Vegetarian,428.77,3,No,Phoenix,Cash,38,,1286.31,Post
0a62f0f9-2e81-4f95-82b4-525ece975f8b,bc8533af-2aa7-4e2e-aa48-ab31b40a3728,2025-01-27,Pizza,Fast Food,467.53,2,No,Houston,Cash,54,1.0,935.06,Post
48461c56-54b8-4808-8063-52b53f6d869a,d63a6a77-de3c-44e6-a8ad-def0e7a8b017,2024-12-07,Sushi,Fast Food,459.79,1,Yes,Houston,Cash,67,3.0,459.79,Post
90c7ea36-a172-45f9-9a75-667bfcaca9ac,6e7b0bc0-6696-4af4-bfaf-27898878902e,2024-10-26,Salad,Vegetarian,294.59,3,Yes,New York,Credit Card,88,,883.77,Post
e442b3b6-8d19-4ca9-bcfd-df792fbb0875,cc1b2846-30a3-41d2-bc3f-edce40259402,2024-05-01,Salad,Indian,451.54,2,Yes,New York,Debit Card,57,,903.08,Pre
7a77d063-23ed-4260-8e69-2d93c5280551,a56b9342-cde6-4018-846c-f6972b9b031d,2025-01-20,Sushi,Chinese,296.97,4,Yes,Houston,UPI,40,1.0,1187.88,Post
166895c7-67bc-4bfc-bbc7-7ee2a29aab68,dbe9d3de-c809-4328-ad13-f661e474cdf5,2025-04-04,Burger,Vegetarian,211.04,3,No,Houston,Credit Card,81,,633.12,Post
9aa56de6-cd34-4234-a9fb-23d9cd6a049b,0f1c3eb3-66e3-477a-8f7d-2cbef475b8a9,2025-03-07,Burger,Indian,480.06,5,No,New York,UPI,53,,2400.3,Post
65ca6cac-8141-44a9-8b30-63f48fd1e819,66ccecd5-5019-4e18-8b50-13c7be2f549e,2025-02-10,Pasta,Fast Food,119.07,4,No,Houston,Cash,69,3.0,476.28,Post
3dbb0be9-a903-48e9-be38-01bf297d92ed,b63006e3-15b1-4bbc-8494-3c8f39d9d0a5,2025-03-25,Burger,Italian,155.65,3,Yes,Phoenix,Debit Card,69,2.0,466.95000000000005,Post
106c7055-4315-43ea-9245-3b7c078a4cd2,80256e05-5541-4a58-8f16-4d7f00e61cc4,2024-11-13,Sushi,Italian,280.6,3,Yes,Phoenix,Credit Card,82,5.0,841.8000000000001,Post
6f8e805b-a734-4bde-a3ae-a71658dc34e2,95711b23-d53e-40a1-a6dc-daad2856a1ff,2025-01-14,Pizza,Italian,477.63,2,Yes,Phoenix,UPI,70,3.0,955.26,Post
e24f0f46-5644-49e4-b98e-1611a41ee433,7ef9e437-2d4c-4e10-b528-40e0ad3a968c,2025-03-22,Pizza,Fast Food,224.74,4,Yes,Houston,Debit Card,76,5.0,898.96,Post
b461a57d-2925-4f7e-9561-ab256f1c6ebe,ef98388f-e6ae-482d-9d7d-cccf3a09ab00,2025-03-06,Burger,Vegetarian,112.83,2,Yes,Chicago,Cash,25,,225.66,Post
deb07fde-c895-40f0-b355-c78751980037,c39672df-656b-480c-b1f6-822f1ae49b9f,2024-07-18,Pasta,Chinese,446.31,4,No,Los Angeles,Credit Card,90,2.0,1785.24,Pre
456b5d81-beb4-4bc6-9aa0-f33a9365b1ab,63a4bcbc-7605-4e58-9e90-9d6b1a765b98,2024-11-13,Salad,Indian,495.52,4,Yes,New York,UPI,32,4.0,1982.08,Post
e1a7afff-751e-4a59-b85e-2e93aefed2a0,02e6c2fb-8ef4-48da-8b01-aba247faefee,2024-12-05,Burger,Vegetarian,120.72,5,Yes,New York,Debit Card,67,,603.6,Post
f4e69c2c-de11-4c3f-8311-d6b693564f4f,acb1fa36-c1aa-45c0-a096-7b20ee9f940c,2025-04-02,Pizza,Vegetarian,272.03,1,Yes,New York,Credit Card,25,4.0,272.03,Post
acc0d1a8-8b87-4c2f-b480-4088941f7b2a,ce38bb0d-4020-4d98-940a-731208ebd73b,2024-05-01,Burger,Indian,405.1,3,No,Chicago,UPI,71,1.0,1215.3000000000002,Pre
040cf111-48ff-4d3b-bc61-25930d150c15,378710a7-b557-4e45-8b43-d8960435c36d,2024-08-08,Pasta,Indian,464.84,4,Yes,Chicago,Debit Card,62,5.0,1859.36,Pre
d9271950-66b9-42cb-8947-dca27a75821e,72f8705b-c703-44c8-bd48-6db56119dd69,2025-03-10,Salad,Chinese,286.28,1,Yes,Los Angeles,UPI,41,2.0,286.28,Post
10d28e10-68d5-4b62-9b23-e84b89c3580e,df0cc1dd-9fbf-41b1-82a3-dca802710150,2024-08-10,Pasta,Vegetarian,305.16,2,Yes,Houston,Cash,75,5.0,610.32,Pre
2d2ec2dc-13ee-431d-aec4-fedc9944443f,8a7bcd4f-8740-4c96-9bb2-ebe083b934c0,2025-01-01,Pizza,Fast Food,196.32,1,No,Chicago,Cash,77,2.0,196.32,Post
44a8eb33-bdea-45ee-90a4-e74e5c4a8aa2,fc9afb8f-23d9-4a2d-b6eb-40981e8b72ad,2024-08-30,Salad,Vegetarian,384.58,5,No,Phoenix,UPI,63,,1922.8999999999999,Pre
9a118dad-1dd5-45d3-8987-336b6811a4b4,174caff7-65ff-40c6-ac92-4d335f8f7808,2024-12-05,Pasta,Indian,273.9,5,Yes,Phoenix,Credit Card,29,1.0,1369.5,Post
d3904f86-afa5-4c88-8635-6e7cf9153c05,b790d9b5-f6d6-49fa-a28c-670cc0ff13fd,2024-08-09,Sushi,Vegetarian,271.63,4,Yes,Phoenix,Cash,69,5.0,1086.52,Pre
5bec6f82-5b3d-4661-8c14-d45045db4c58,b185d91b-eaf0-476b-8e2f-35adcde42897,2025-01-21,Pasta,Chinese,218.94,5,No,Chicago,Credit Card,69,4.0,1094.7,Post
2227e3b9-2064-4e5f-8e3d-95f8ef91f671,fb0a4d64-32fc-4dc7-8b86-96eb0558090c,2024-06-24,Burger,Indian,493.9,2,No,Chicago,UPI,19,2.0,987.8,Pre
82114f3a-839d-4036-9cfe-f65d0b161d35,b4c78236-3eb4-4ece-84fe-9dc7df9c24b6,2025-02-04,Pizza,Indian,136.75,4,Yes,Chicago,Credit Card,46,,547.0,Post
dc696de7-7cd8-4166-acad-0c80a545bc30,14b6068a-9b98-4298-9a6a-2432a36de0ff,2024-09-28,Sushi,Vegetarian,187.54,5,Yes,Phoenix,Cash,56,3.0,937.6999999999999,Pre
db87627b-ddfd-4c98-8636-92a37c2132b0,95fa3ba4-3fe6-4a02-bcde-de7db1415b9e,2024-07-23,Pasta,Vegetarian,322.75,2,No,Chicago,UPI,76,1.0,645.5,Pre
7adb936a-c1e7-4469-a6b8-7fff7dbf4e11,3c80b09c-ad93-4170-94f9-93cd8b47ae5d,2024-07-29,Pasta,Italian,284.19,5,No,Los Angeles,Credit Card,41,,1420.95,Pre
b345671c-dbc0-4fc6-badf-be12c16c26c1,4e8bde38-574b-401c-8fd6-4e3f64a5457a,2024-10-22,Burger,Indian,478.45,4,Yes,Phoenix,Debit Card,28,4.0,1913.8,Post
47e23d35-af29-4496-80e6-bbf1aeb89efb,6680a99d-7b68-4540-b20a-323192ab402e,2024-09-04,Sushi,Vegetarian,490.39,4,No,Los Angeles,Debit Card,35,5.0,1961.56,Pre
38d4d80f-3752-474e-b903-bb00e68103fb,0449497a-2018-464c-8774-f35cfb8dd3d3,2024-07-13,Pizza,Indian,481.19,1,No,Los Angeles,Cash,76,4.0,481.19,Pre
5aca0ee6-9ea7-4ceb-b885-7f14873e07ce,8dfd5b64-ed70-40ab-a206-0b28e13bb4e5,2025-04-23,Pizza,Chinese,314.29,1,Yes,Houston,Credit Card,67,3.0,314.29,Post
fcb93d19-6f46-4386-8147-7bef0f6ec471,f41ca6c7-4eae-448f-8c84-57cead316ffe,2024-07-01,Burger,Indian,331.95,3,Yes,Phoenix,Cash,60,,995.8499999999999,Pre
8772af2d-9513-437c-835e-9df116e44629,5ec9c326-94f6-4366-8ab6-b9a5e5f1cc5f,2024-12-16,Sushi,Vegetarian,272.93,1,Yes,Chicago,Debit Card,74,5.0,272.93,Post
8309e24f-bfbb-4c9a-b557-f9093b4f82b9,b4a0c53d-f336-469f-86a4-ffe7e72fbd32,2025-03-28,Salad,Italian,145.07,2,No,Los Angeles,UPI,75,3.0,290.14,Post
59890534-2d20-46c5-b143-bea4437eeeca,5957c346-6295-4755-93f8-a514601233f2,2025-04-27,Pizza,Chinese,203.36,2,Yes,Los Angeles,Credit Card,48,3.0,406.72,Post
9415b8ce-9289-4664-90c6-e8ed2f152d17,8fbcbb3c-261f-4d1f-9e73-2286cde38d96,2024-07-16,Burger,Indian,218.24,1,No,New York,Debit Card,52,1.0,218.24,Pre
426e0688-6f72-47ac-a7db-6dc04156448d,e91d6f9f-2c1a-45fe-8a4d-0feddbd23635,2025-04-24,Pizza,Fast Food,219.42,1,Yes,Chicago,Debit Card,73,3.0,219.42,Post
1fde6af8-431c-43a1-89ae-6ea774fa59a6,cf76eb58-14e5-4e3f-a001-dfbc45a3be65,2025-02-13,Burger,Vegetarian,386.12,3,No,Phoenix,Debit Card,26,4.0,1158.3600000000001,Post
db7f0ba2-f5c7-48bc-bc3a-9b3e54c5bdeb,0bba7c82-5cd8-4fd6-a306-b2d970ce3863,2024-09-06,Salad,Vegetarian,136.72,3,No,Los Angeles,Credit Card,33,,410.15999999999997,Pre
5fd61138-5c3c-43de-89c4-cfc57f31524b,dc828869-d025-44ae-86df-7c11129e210c,2025-01-07,Sushi,Vegetarian,363.12,1,No,New York,UPI,54,3.0,363.12,Post
bc2f1c5e-2bd8-44bc-9873-21d399f60479,c8b74296-6d51-4087-9eaf-3eab0bb957de,2025-01-01,Burger,Indian,215.8,4,No,Houston,Cash,16,5.0,863.2,Post
363e6304-b649-4b2a-af10-6c3ff491f058,0cbb106b-ba35-4e65-8c00-d7e720c2b402,2025-02-26,Pizza,Chinese,377.41,5,Yes,Los Angeles,Cash,51,2.0,1887.0500000000002,Post
ca98a15c-bb1f-4ba2-9566-9a13fe824703,48bfab55-bd40-4a10-8cde-0fad88446a40,2024-10-15,Pasta,Italian,114.97,2,Yes,Chicago,Debit Card,88,5.0,229.94,Post
7a9f0d5a-f0d0-414d-b392-3bbea0a5f59c,fc1a8b48-06d1-4e0a-8ab5-8617cfe80e78,2025-03-02,Sushi,Fast Food,432.5,3,Yes,Los Angeles,Debit Card,26,2.0,1297.5,Post
02617645-472e-401d-87a9-c2bfcc911542,36095f10-08c7-48b1-bf01-12cc0b193de3,2025-01-23,Pizza,Italian,289.19,2,Yes,Houston,Debit Card,75,2.0,578.38,Post
1166c772-7f57-4344-ad82-0f563247de8a,9f9c0ff9-4634-48f5-b08c-12476559f2aa,2025-03-20,Pizza,Italian,284.43,1,Yes,Los Angeles,Credit Card,23,,284.43,Post
b9e503d6-0505-4399-9c20-01061fe8583e,1d535d4d-b3d4-4f97-bfae-cc133ac92d17,2024-05-14,Salad,Vegetarian,429.47,4,No,Los Angeles,Debit Card,82,4.0,1717.88,Pre
8c6b53c9-e3ad-4833-8f08-ee2a4dc49f37,ce9db302-fd65-491f-bdcd-3128bbe92dc4,2025-04-14,Sushi,Italian,200.68,4,No,Phoenix,Debit Card,25,5.0,802.72,Post
a2142942-da52-45b3-8fc0-2986675339c4,a4ae799c-fa52-46de-bd1e-f5e360665541,2024-08-19,Salad,Italian,159.77,3,Yes,Houston,Credit Card,68,2.0,479.31000000000006,Pre
4c9a76ed-0757-4691-9aa8-4a631762d0a0,bd074335-db90-488d-b582-afb75756be94,2025-04-24,Salad,Vegetarian,199.77,4,No,Chicago,Debit Card,76,1.0,799.08,Post
44b6b2a0-2708-4625-a8c6-255b99dc20e7,95e6eff2-9cf3-4fbf-84de-b2071a0d3ce2,2025-01-02,Burger,Vegetarian,256.21,1,No,Los Angeles,Credit Card,56,1.0,256.21,Post
7360031b-0a81-4a22-9171-71a11cab4c7d,2dec5fb3-aee7-49a1-a58d-fcf7a5606f42,2024-04-28,Pizza,Indian,180.73,1,Yes,Houston,Cash,22,5.0,180.73,Pre
5baf28db-4a41-48ca-a244-61617cd99519,0ad8d7a0-54f4-410e-8d9a-ee916c973780,2024-12-14,Pizza,Vegetarian,265.86,3,No,New York,UPI,30,3.0,797.58,Post
a48db76e-803d-49c8-922d-8f29226c75d2,1f0f1e49-5cca-44fe-b04b-df540adf0780,2024-12-28,Salad,Fast Food,227.75,1,No,New York,UPI,29,5.0,227.75,Post
0fb62637-89a9-4b00-af26-a48db5ff0c64,4ccc953c-e3f0-4243-b1e1-8ab3b86c13cd,2024-10-04,Pasta,Indian,476.61,4,No,Phoenix,UPI,44,3.0,1906.44,Post
de9a7b79-357c-4a4a-a641-12c5b9f84b57,61cc1597-8911-416a-8e4f-842f57fcb58e,2025-02-27,Pizza,Italian,387.88,3,Yes,Los Angeles,Debit Card,63,1.0,1163.6399999999999,Post
17835eae-c8eb-494f-a203-23d8be9ff9bb,b2a56a2e-17e7-449d-afea-9ab19b82871a,2024-11-06,Pizza,Chinese,277.11,4,No,New York,Cash,43,1.0,1108.44,Post
a65870cb-1e47-48fa-94a1-c58db05d2cd8,8c07891f-68cc-472f-8250-705aae8fc689,2024-12-27,Sushi,Indian,165.12,3,Yes,Los Angeles,Credit Card,26,4.0,495.36,Post
9235855b-9872-42a6-b2a1-80c0ae733356,43c74209-d62f-4c29-aedd-98a0862595e7,2024-10-23,Salad,Indian,237.29,5,Yes,Houston,Debit Card,66,,1186.45,Post
39dc8ff8-d166-49e7-b45e-b2906358f0b6,74defd91-2185-461a-b686-1b3f96070c82,2024-12-01,Sushi,Vegetarian,155.2,1,Yes,Los Angeles,Credit Card,36,3.0,155.2,Post
712c1a7c-28d8-4b0e-8bd2-5fbee63cef2a,4636631c-7fb9-4d8e-8cf5-50c4d4203036,2025-02-06,Sushi,Vegetarian,431.3,3,Yes,Chicago,Credit Card,18,1.0,1293.9,Post
e845c571-59d0-4169-ae69-bfd50472b4a9,9fe50a9a-49f2-482e-9f97-054148492362,2024-10-17,Burger,Italian,410.81,3,Yes,New York,Credit Card,64,1.0,1232.43,Post
2f0304e6-f71d-49bd-b644-3d15260e7565,3d0ca68c-a41a-4c33-9f21-19b8ad6cf3ae,2024-06-30,Salad,Vegetarian,405.76,3,No,Chicago,UPI,87,5.0,1217.28,Pre
eb102a4e-b60c-4fa9-be7e-dab9f262c9e5,367248f1-9e17-4add-9d57-f3ef0058244e,2024-11-20,Pizza,Fast Food,270.28,2,No,Phoenix,Debit Card,85,1.0,540.56,Post
98c5f992-2503-4148-a89d-7ce7c96e9806,b1992948-74ba-4f1d-b4e2-c54250bfd3f0,2025-04-06,Salad,Chinese,193.23,5,No,Chicago,UPI,20,1.0,966.15,Post
4829e086-028f-4060-ad40-26c76be0bad6,20a498b9-e488-4548-924c-2494c095b81c,2025-04-18,Burger,Fast Food,155.45,3,No,Chicago,Debit Card,57,2.0,466.34999999999997,Post
9feebb2e-b140-4da4-afcd-963b423ff278,77a9e0ef-c2c2-48bb-bc91-bd3786ec6c8d,2025-04-25,Pasta,Chinese,259.99,4,No,Houston,Debit Card,19,2.0,1039.96,Post
c93b0df4-aac1-455a-96f4-0e8ea383c95d,b9e5340f-23bb-4f3d-938e-a710965551db,2025-02-13,Burger,Vegetarian,449.87,3,No,Los Angeles,Cash,54,,1349.6100000000001,Post
7659e627-c971-4620-ab88-5a0d8babb7e1,7135a4e9-8b2e-470b-b123-f92d01c13a78,2024-12-29,Pizza,Indian,237.54,2,No,Los Angeles,Debit Card,40,1.0,475.08,Post
f2a442a4-80e7-48c0-b38f-e2fd2197e501,bcc68133-c867-40d1-a27c-eef10aa2359b,2024-10-28,Burger,Italian,260.3,4,No,Chicago,Cash,19,4.0,1041.2,Post
e18c1aec-58e5-4538-bdf0-31df3e7383ff,9a9e58a4-168b-42e2-8f3b-3848866ea0cc,2024-07-23,Sushi,Italian,223.97,3,Yes,New York,UPI,73,,671.91,Pre
d10b536a-7a5f-4350-b259-c97855a0694c,88ee9de8-4fc5-4053-aa1d-50a9934f9e5e,2025-04-17,Pizza,Vegetarian,147.14,2,Yes,Los Angeles,Debit Card,30,,294.28,Post
17a12b4f-998d-4d70-a48f-34ce42a8ebe9,b7f34593-4079-42d9-92b9-767cc9a2b32a,2024-12-03,Salad,Vegetarian,256.99,5,No,Phoenix,Credit Card,32,2.0,1284.95,Post
7da04724-f009-4b40-a775-1bbd71c92a6d,8c9e6dd2-4e3e-4ba0-8a8d-2b81d5edf927,2025-04-14,Pizza,Vegetarian,176.63,3,Yes,Los Angeles,Cash,78,3.0,529.89,Post
5d464078-2231-4edb-ab96-2ee7ae6b9ee6,d05ae8d5-bae6-44c4-9fe9-3bcc4c501776,2025-02-06,Salad,Fast Food,205.31,3,Yes,Chicago,Debit Card,83,1.0,615.9300000000001,Post
